isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_joint_application_development_jad,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_multifunctional_teams,process_pmf_development_methodologies_rapid_application_development_rad,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_timeboxing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,external_eef_industry_sector_government,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxs,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_stand_alone_1,tech_tf_client_server_don_t_know,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_no,tech_tf_dbms_used_yes,project_prf_cost_currency_canada_dollar,project_prf_cost_currency_european_euro,project_prf_cost_currency_missing,project_prf_cost_currency_new_zealand_dollar,project_prf_cost_currency_united_kingdom_pound_sterling,project_prf_cost_currency_united_states_dollar,project_prf_currency_multiple_missing,project_prf_currency_multiple_no,project_prf_currency_multiple_yes_10_000,project_prf_case_tool_used_don_t_know,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes
30810,2008,defence; government,financial transaction process/accounting,COBOL,23,294,294,12.8,12.8,87.0,1.3,4.1,17.6,Missing,7.0,2,0,15897.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
30841,2008,defence; government,financial transaction process/accounting,COBOL,31,376,376,12.1,12.1,64.5,2.6,4.1,12.0,Missing,7.0,2,0,21379.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
30860,2005,government,document management; management or performance reporting,C#,297,1861,1861,6.3,6.3,10.1,29.7,7.4,10.0,03-Apr,4.0,13,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
30902,2007,government,logistic or supply planning & control; workflow support & management,ABAP,1021,20095,20095,19.7,19.7,0.0,42.5,4.1,24.0,Missing,7.0,14,6,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
30916,2009,government,business application,Oracle,102,1011,1011,9.9,9.9,0.0,48.6,4.1,2.1,Missing,7.0,2,0,64640.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30966,2005,government,management of licences and permits,COOL:Gen,140,2360,2360,16.9,16.9,0.0,20.0,4.1,7.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
31166,2011,government,data or database management,Oracle,492,1020,1105,2.1,2.2,0.0,164.0,82.0,3.0,2,2.0,17,1,765000.0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
31166,2011,government,data or database management,Oracle,422,1020,1105,2.4,2.6,0.0,140.7,70.3,3.0,2,2.0,18,1,765000.0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
31332,2009,government,workflow support & management,PL/I,550,11580,11580,21.1,21.1,52.7,110.0,5.5,5.0,15-20,20.0,16,5,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31342,2005,government,catalogue/register of things or events; electronic data interchange; online analysis and reporting,C#,187,1370,1370,7.3,7.3,21.4,37.4,7.5,5.0,05-Aug,5.0,15,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31399,2006,government; public administration,workflow support & management,Java,185,2400,2400,13.3,13.1,0.0,20.6,4.1,5.2,03-Apr,4.0,1,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31444,1992,public administration,missing,Oracle,872,2042,6361,13.3,7.3,35.6,87.2,12.5,10.0,05-Aug,7.0,6,3,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31628,2009,government,workflow support & management,C#,75,976,976,13.0,13.0,0.0,8.3,1.4,9.0,05-Aug,6.0,13,3,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31687,2011,government,business application,Missing,80,3070,3070,38.4,38.4,0.0,12.3,4.1,6.5,Missing,7.0,2,0,196480.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
31699,1992,public administration,missing,NATURAL,747,12551,12551,16.8,16.8,0.0,93.4,7.8,8.0,Sep-14,12.0,2,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31801,2008,government; public administration,logistic or supply planning & control; stock control & order processing,ABAP,332,6698,6698,20.2,20.2,0.0,27.7,1.5,12.0,15-20,19.0,13,6,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31829,1993,public administration,management information system; office information system; transaction/production system,SQL,1164,5800,5800,5.0,5.0,0.0,58.2,11.6,20.0,05-Aug,5.0,3,3,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31832,1992,public administration,missing,Missing,1041,2042,2565,13.3,2.5,0.0,148.7,37.2,7.0,03-Apr,4.0,2,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31855,2008,government,management of licences and permits,COOL:Gen,84,1503,1503,17.9,17.9,0.0,4.9,4.1,17.0,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
31890,1993,public administration,management information system,C,1837,16378,20380,8.9,11.1,0.0,20.6,4.1,10.0,Missing,7.0,5,5,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
31995,2005,government,management of licences and permits,COOL:Gen,98,1191,1191,12.2,12.2,0.0,5.2,4.1,19.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32064,2007,government; health sciences,stock control & order processing,ASP.Net,441,724,724,1.6,1.6,22.7,44.1,14.7,10.0,03-Apr,3.0,15,7,26500.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
32194,2013,government,business application,Oracle,31,320,320,10.3,10.3,0.0,12.4,4.1,2.5,Missing,7.0,2,0,20560.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32201,2008,government,management of licences and permits,COOL:Gen,38,573,573,15.1,15.1,26.3,2.0,4.1,19.1,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32350,2008,defence; government,financial transaction process/accounting,COBOL,16,288,288,18.0,18.0,62.5,1.1,4.1,14.6,Missing,7.0,2,0,10828.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
32372,2006,government,management of licences and permits,COOL:Gen,180,1464,1464,8.1,8.1,0.0,20.6,4.1,10.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
32463,2007,defence; government,financial transaction process/accounting,COBOL,109,909,909,8.3,8.3,0.0,5.0,4.1,21.6,Missing,7.0,2,0,74201.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
32495,2005,government,management or performance reporting; online analysis and reporting,Java,49,1024,1024,20.9,20.9,0.0,7.0,1.8,7.0,03-Apr,4.0,14,5,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
32499,2006,government,financial transaction process/accounting,ABAP,708,2946,2946,4.2,4.2,0.0,78.7,11.2,9.0,05-Aug,7.0,14,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
32557,2009,government,business application,ASP.Net,676,6311,6311,9.3,9.3,0.0,81.4,4.1,8.3,Missing,7.0,2,0,403920.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32560,2008,defence; government,financial transaction process/accounting,COBOL,22,277,277,12.6,12.6,0.0,1.1,4.1,20.7,Missing,7.0,2,0,14949.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
32612,2009,government,business application,Oracle,297,1261,1261,4.2,4.2,0.0,92.8,4.1,3.2,Missing,7.0,2,0,80640.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32621,2012,government,business application,PHP,444,1052,1052,2.4,2.4,0.0,54.1,13.5,8.2,03-Apr,4.0,2,0,110408.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
