<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
ISBSG_Project_ID,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Work_Effort,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Tools_Used,External_EEF_Data_Quality_Rating_B,Project_PRF_Application_Group_Business_Application_Infrastructure_Software,Project_PRF_Application_Group_Infrastructure_Software,Project_PRF_Application_Group_Mathematically_intensive_application,Project_PRF_Application_Group_MathematicallyIntensive_Application,Project_PRF_Application_Group_Missing,Project_PRF_Application_Group_RealTime_Application,Project_PRF_Development_Type_New_Development,Project_PRF_Development_Type_Redevelopment,Tech_TF_Development_Platform_MF,Tech_TF_Development_Platform_MR,Tech_TF_Development_Platform_Missing,Tech_TF_Development_Platform_Multi,Tech_TF_Development_Platform_PC,Tech_TF_Development_Platform_Proprietary,Tech_TF_Language_Type_3GL,Tech_TF_Language_Type_4GL,Tech_TF_Language_Type_5GL,Tech_TF_Language_Type_APG,Tech_TF_Language_Type_ApG,Tech_TF_Language_Type_Missing,Project_PRF_CASE_Tool_Used_Missing,Project_PRF_CASE_Tool_Used_No,Project_PRF_CASE_Tool_Used_Yes,Tech_TF_Architecture_Missing,Tech_TF_Architecture_Multitier,Tech_TF_Architecture_Multitier__Client_server,Tech_TF_Architecture_Multitier_with_web_interface,Tech_TF_Architecture_Multitier_with_web_public_interface,Tech_TF_Architecture_Stand_alone,Tech_TF_Architecture_Standalone,Tech_TF_Client_Server_Missing,Tech_TF_Client_Server_No,Tech_TF_Client_Server_Not_Applicable,Tech_TF_Client_Server_Yes,Tech_TF_DBMS_Used_No,Tech_TF_DBMS_Used_Yes
20465,2014,Government,Government;,Business Application;,95.0,632,632,6.7,6.7,0.0,237.5,,0.4,,Agile Development;,3,Missing,Missing,0,,,57035.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
21719,2009,Education,"Education Institution;Electricity, Gas, Water;IEEE;",Content management system;Dynamic website;,118.0,489,489,4.1,4.1,,39.3,9.8,3.0,4.0,Agile Development;Personal Software Process (PSP);Unified Process;,18,Web/HTML browser;,Security/authentication;,4,0.0,0.0,15281.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False
21796,2015,Service Industry,"Art , Events , Ticketing;","Document management;Financial transaction process/accounting;Online analysis and reporting;Stock control & order processing;Workflow support & management;Customer billing;Reservation system (eg. Airline, hotel);",57.0,20,107,0.4,1.9,52.6,19.0,9.5,3.0,2.0,Missing,7,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False
21837,2014,Government,Government;,Business Application;,51.0,1102,1102,21.6,21.6,0.0,72.9,,0.7,,Agile Development;,3,Missing,Missing,0,,,90300.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
22069,2012,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,37.0,125,125,3.4,3.4,,3.1,1.5,12.0,2.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
22347,2010,Service Industry,Community Services;,Workflow support & management;Complex process control;,399.0,7037,7037,17.6,17.6,22.6,49.9,4.5,8.0,11.0,Agile Development;,16,Data entry & validation;Data retrieval & presentation;Web/HTML browser;,HTML/web server;Security/authentication;,2,0.0,0.0,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
23265,2009,Education,"Education Institution;Electricity, Gas, Water;IEEE;",Content management system;Dynamic website;,155.0,491,491,3.2,3.2,,51.7,10.3,3.0,5.0,Agile Development;Personal Software Process (PSP);Unified Process;,18,Web/HTML browser;,Security/authentication;,4,0.0,0.0,14723.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False
23319,2011,Manufacturing,Aerospace / Automotive;,Automated Data Acquisition;,113.0,1047,1047,9.3,9.3,0.0,14.1,3.5,8.0,4.0,Agile Development;,17,Data entry & validation;Data retrieval & presentation;Device/equipment interface;,data acquisation;,5,0.0,0.0,,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
23552,2010,Wholesale & Retail,Consumer Goods;,Promotions;,243.0,257,257,1.1,1.1,,121.5,,2.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
23839,2008,Education,Education Institution;,Management Information System;,1107.0,52743,52743,47.6,47.6,,221.4,4.8,5.0,46.0,Agile Development;Multifunctional Teams;Scrum;,15,Web public interface;,Database server;HTML/web server;,6,0.0,2.0,,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
24701,2014,Government,Government;,Business Application;,33.0,667,667,20.2,20.2,0.0,82.5,,0.4,,Agile Development;,3,Missing,Missing,0,,,60115.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
25081,2009,Education,"Education Institution;Electricity, Gas, Water;IEEE;",Content management system;Dynamic website;,135.0,600,600,4.4,4.4,,45.0,9.0,3.0,5.0,Agile Development;Personal Software Process (PSP);Unified Process;,18,Web/HTML browser;,Security/authentication;,4,0.0,0.0,60000.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False
25247,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,13.0,47,47,3.6,3.6,,1.1,1.1,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
25415,2010,Service Industry,Transport & Storage;,Airport Management;,679.0,326,326,0.5,0.5,,169.8,,4.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
25480,2009,Education,"Education Institution;Electricity, Gas, Water;University;",Course management system;Dynamic website;,209.0,606,606,2.9,2.9,,69.7,13.9,3.0,5.0,Personal Software Process (PSP);Unified Process;,18,Web/HTML browser;,Database server;HTML/web server;Security/authentication;,4,0.0,0.0,30300.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False
25559,2012,Service Industry,Surveillance & Security;,Electronic Data Interchange;,45.0,125,125,2.8,2.8,,,,,2.0,Agile Development;,11,Run a computer-human interface;Business logic or rule processing;Data entry & validation;Data retrieval & presentation;,Database server;,4,0.0,0.0,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
26034,2010,Government,Public Sector;,Project Management;,143.0,98,98,0.7,0.7,,28.6,,5.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
26195,2009,Service Industry,Community Services;Institutions eg. Kindergartens;,Online analysis and reporting;,211.0,4393,4393,20.8,20.8,,26.4,,8.0,,Agile Development;,16,Missing,Missing,2,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False
26422,2009,Education,"Education Institution;Electricity, Gas, Water;University;",Course management system;Dynamic website;,223.0,509,509,2.3,2.3,,74.3,14.9,3.0,5.0,Personal Software Process (PSP);Unified Process;,18,Web/HTML browser;,Database server;HTML/web server;Security/authentication;,4,0.0,0.0,10180.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False
26585,2010,Electronics & Computers,High Tech;,Proposal Builder;,243.0,289,289,1.2,1.2,,121.5,,2.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
26608,2014,Government,Government;,Business Application;,16.0,860,860,53.8,53.8,0.0,22.9,,0.7,,Agile Development;,3,Missing,Missing,0,,,70600.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
26861,2010,Electronics & Computers,High Tech;,Course Management;,138.0,87,87,0.6,0.6,,138.0,,1.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
27063,2012,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,24.0,79,79,3.3,3.3,,2.0,2.0,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
27281,2010,Medical & Health Care,Biotech;,Analysis Management;,144.0,117,117,0.8,0.8,,48.0,,3.0,,Agile Development;,5,Missing,Missing,0,,,,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
27333,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,18.0,47,47,2.6,2.6,,1.5,1.5,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
27500,2014,Government,Government;,Business Application;,25.0,1206,1206,48.2,48.2,0.0,15.6,,1.6,,Agile Development;,3,Missing,Missing,0,,,120600.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
27970,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,3.0,9,9,3.0,3.0,,0.3,0.3,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
28393,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,18.0,38,38,2.1,2.1,,1.5,1.5,12.0,1.0,Agile Development;,6,Missing,Missing,2,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
