isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
23139,2010,Manufacturing,manufacturing,simulation of the behaviour of vehicles on the road,MATLAB,691.0,1927.5,1329.0,11.0,1.9,1.4,80.3,4.8,8.6,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
17461,2004,Government,government,catalogue/register of things or events; document management,Java,120.0,1400.0,1400.0,11.7,11.7,0.8500000000000001,20.0,4.0,6.0,5-8,5.0,11,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
20385,2005,Government,government,catalogue/register of things or events; document management,Java,260.0,4184.0,4184.0,16.1,16.1,0.8500000000000001,28.9,1.9,9.0,15-20,15.0,11,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
14549,2010,Manufacturing,manufacturing,human resources,ABAP,48.0,1927.5,704.0,11.0,14.7,0.0,20.9,4.8,2.3,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31606,2010,Manufacturing,manufacturing,human resources,ABAP,138.0,1927.5,2087.0,11.0,15.1,29.0,5.5,4.8,25.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
17291,2010,Manufacturing,manufacturing,human resources,ABAP,58.0,1927.5,817.0,11.0,14.1,0.0,6.4,4.8,9.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
19074,2008,Government,government,logistic tracking,Java,210.0,2932.0,2932.0,14.0,14.0,0.8500000000000001,42.0,4.8,5.0,Missing,7.0,3,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15795,2010,Manufacturing,manufacturing,parts database,Missing,83.0,1927.5,732.0,11.0,8.8,0.0,18.9,4.8,4.4,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
12736,2010,Manufacturing,manufacturing,accounting,ABAP,130.0,1927.5,1675.0,11.0,12.9,0.0,18.6,4.8,7.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30214,2011,Manufacturing,manufacturing,accounting,ABAP,62.0,1927.5,1162.0,11.0,18.7,0.0,8.1,4.8,7.7,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
11231,2010,Manufacturing,manufacturing,accounting,ABAP,217.0,1927.5,3765.0,11.0,17.4,0.0,36.2,4.8,6.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
15366,1997,Manufacturing,manufacturing,cad,DELPHI,254.0,452.0,452.0,1.8,1.8,0.8500000000000001,72.6,72.6,3.5,1,1.0,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15948,2002,Missing,local,local,C,158.0,4341.0,4341.0,27.5,27.5,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
21637,2002,Missing,local,local,C,123.0,1015.0,1015.0,8.3,8.3,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
14577,2011,Government,government,website,PHP,234.0,291.0,291.0,1.2,1.2,0.8500000000000001,78.0,19.5,3.0,3-4,4.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
15862,2012,Government,government,website,PHP,173.0,327.0,327.0,1.9,1.9,0.8500000000000001,29.3,14.7,5.9,2,2.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
32637,2013,Government,government,website,PHP,145.0,1639.0,1639.0,11.3,11.3,0.8500000000000001,14.6,4.9,9.9,3-4,3.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
28338,2003,Government,government,complex process control; document management; online analysis and reporting; workflow support & management,PL/I,474.0,1829.0,1829.0,3.9,3.9,8.4,79.0,4.8,6.0,Missing,7.0,11,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
17548,2010,Medical & Health Care,medical and health care,clinical archive,Proprietary Agile Platform,116.0,112.0,112.0,1.0,1.0,0.8500000000000001,58.0,4.8,2.0,Missing,7.0,5,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
20769,2003,Communication,communications,business; workflow support & management,PL/SQL,96.0,597.0,933.0,6.2,9.7,0.8500000000000001,48.0,4.8,2.0,Missing,7.0,9,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
25492,2003,Communication,communications,business; workflow support & management,COBOL,364.0,7001.0,10939.0,19.2,30.1,0.8500000000000001,91.0,4.8,4.0,Missing,7.0,9,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28074,2003,Communication,communications,business; workflow support & management,PL/SQL,85.0,420.0,656.0,4.9,7.7,0.8500000000000001,42.5,4.8,2.0,Missing,7.0,9,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
19815,1995,Utilities,"electricity, gas, water",corporate taxation,PL/I,125.0,330.0,330.0,2.6,2.6,8.0,11.4,5.7,11.0,2,2.0,4,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
17233,2006,Government,government,document management; financial transaction process/accounting,COBOL,561.0,16268.0,16268.0,29.0,29.0,0.8500000000000001,70.1,2.3,8.0,21-30,30.0,15,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
20706,2009,Insurance,insurance,new screen design,COBOL,245.0,1065.0,1065.0,4.3,4.3,0.0,122.5,17.5,2.0,5-8,7.0,2,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
12367,1999,Manufacturing,manufacturing,msg.switch/cel phone,C,8.0,355.0,355.0,44.4,44.4,0.8500000000000001,1.0,4.8,8.0,Missing,7.0,3,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11924,2000,Manufacturing,manufacturing,msg.switch/cel phone,C,142.0,1198.0,1198.0,8.4,8.4,0.8500000000000001,7.9,4.8,18.0,Missing,7.0,3,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
18657,2010,Manufacturing,manufacturing,pollution statistics,Java,171.0,1927.5,1823.0,11.0,10.7,0.0,16.6,4.8,10.3,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
16396,2010,Manufacturing,manufacturing,dealer network management,Java,645.0,1927.5,7965.0,11.0,12.3,0.0,86.0,4.8,7.5,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
32488,2012,Medical & Health Care,medical and health care,not recorded,Missing,15.0,1625.0,1625.0,108.3,108.3,0.8500000000000001,1.2,0.1,13.0,21-30,21.0,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11946,2012,Medical & Health Care,medical and health care,not recorded,Missing,7.0,730.0,730.0,104.3,104.3,0.8500000000000001,0.8,0.1,9.0,5-8,7.0,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
16362,2012,Medical & Health Care,medical and health care,not recorded,Missing,68.0,26157.0,26157.0,384.7,384.7,0.8500000000000001,2.3,0.0,29.0,101+,156.0,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30902,2007,Government,government,logistic or supply planning & control; workflow support & management,ABAP,1021.0,20095.0,20095.0,19.7,19.7,0.8500000000000001,42.5,4.8,24.0,Missing,7.0,14,6,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
12598,2004,Government,government,catalogue/register of things or events; customer billing/relationship management,PL/I,367.0,2930.0,2930.0,8.0,8.0,5.4,30.6,5.1,12.0,5-8,6.0,14,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
21580,2003,Government,government,catalogue/register of things or events; customer billing/relationship management,PL/I,545.0,8740.0,8740.0,16.0,16.0,84.4,49.5,7.1,11.0,5-8,7.0,12,2,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
12452,2005,Government,government,catalogue/register of things or events; customer billing/relationship management,C#,259.0,8963.0,8963.0,34.6,34.6,3.9,13.0,1.4,20.0,9-14,9.0,14,3,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
18121,2010,Manufacturing,manufacturing,stock factory management,ABAP,47.0,1927.5,787.0,11.0,16.7,0.0,13.1,4.8,3.6,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
