Unnamed_0,External_EEF_Data_Quality_Rating,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Group,Project_PRF_Application_Type,Project_PRF_Development_Type,Tech_TF_Development_Platform,Tech_TF_Language_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Work_Effort,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Project_PRF_CASE_Tool_Used,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Architecture,Tech_TF_Client_Server,Tech_TF_DBMS_Used,Tech_TF_Tools_Used
31527,B,2004,Missing,Missing,Missing,Missing,Enhancement,Missing,Missing,IIS,30.0,S,162.0,162,5.4,5.4,15.8,1.9,Missing,,Missing,Missing,2,Missing,Missing,Missing,
31528,A,2009,Service Industry,Community Services;,Business Application,Electronic Data Interchange;,New Development,PC,3GL,C#,90.0,S,1963.0,1963,21.8,21.8,5.3,17.0,5-8,6.0,No,Missing,15,Client server,Yes,Yes,
31535,B,1997,Electronics & Computers,Computers & Software;,Infrastructure Software,Utility;,New Development,PC,4GL,DELPHI,964.0,M2,314.0,314,0.3,0.3,112.1,8.6,1,1.0,Missing,Rapid Application Development (RAD);,2,Missing,Missing,Missing,
31536,B,1997,Missing,Missing,Missing,Missing,Enhancement,Missing,3GL,C,786.0,M2,3836.0,3836,4.9,4.9,157.2,5.0,5-8,5.0,Don't Know,Missing,4,Missing,Missing,Missing,
31538,B,2002,Insurance,Insurance;,Missing,Missing,Enhancement,MF,3GL,COBOL,262.0,M1,1395.0,1395,5.3,5.3,87.3,3.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,
31540,B,1999,Banking,Banking;,Business Application,Financial transaction process/accounting;,Enhancement,MF,3GL,PL/I,119.0,M1,2321.0,2321,19.5,19.5,10.8,11.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,
31542,B,1998,Insurance,Insurance;,Missing,Missing,New Development,MR,ApG,HPS,767.0,M2,8425.0,8425,11.0,11.0,191.8,4.0,Missing,,Yes,Missing,4,Missing,Missing,Missing,
31547,B,1998,Banking,Banking;,Missing,Missing,New Development,MR,4GL,VisualAge,455.0,M2,8151.0,8151,17.9,17.9,75.8,6.0,Missing,,Missing,Missing,6,Missing,Missing,Missing,
31555,B,1999,Missing,Missing,Business Application,Management Information System;,New Development,PC,4GL,SQL,1484.0,L,,9373,,6.3,,,5-8,5.0,Missing,Missing,3,Client server,Yes,Yes,
31557,B,2003,Insurance,Insurance;,Missing,Missing,Enhancement,MF,3GL,PL/I,235.0,M1,1022.0,1022,4.3,4.3,78.3,3.0,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,4,Missing,Missing,Missing,
31558,B,1999,Missing,Missing,Business Application,Management Information System;,New Development,MF,4GL,NATURAL,92.0,S,,1493,,16.2,,,2,2.0,Missing,Missing,3,Stand alone,No,Yes,
31559,B,2015,Communication,Telecommunications;,Business Application,Customer relationship management;,Enhancement,Multi,Missing,Missing,192.0,M1,1854.0,1854,9.7,9.7,34.3,5.6,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,
31560,A,2000,Financial,"Financial, Property & Business Services;Banking;",Business Application,Transaction/Production System;,Enhancement,PC,3GL,PL/SQL,517.0,M2,612.0,799,1.2,1.5,86.2,6.0,9-14,9.0,Missing,Multifunctional Teams;Timeboxing;,5,Client server,Yes,Yes,
31561,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Java,,M1,655.0,655,,,,4.2,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31570,B,2010,Manufacturing,Manufacturing;,Business Application,Parts management;,Enhancement,MF,3GL,PL/I,119.0,M1,,1571,,13.2,7.8,15.2,Missing,,Missing,Missing,8,Stand alone,No,Yes,
31572,B,1998,Missing,Missing,Missing,Missing,Enhancement,Missing,Missing,Missing,328.0,M2,864.0,864,2.6,2.6,32.8,10.0,3-4,3.0,Yes,Missing,4,Missing,Missing,Missing,
31573,A,1999,Insurance,Insurance;,Missing,Missing,Enhancement,MF,3GL,COBOL,327.0,M2,,2566,,7.8,20.4,16.0,Missing,,Don't Know,Missing,4,Stand alone,No,Yes,
31575,B,2010,Manufacturing,Manufacturing;,Business Application,Packaging Visibility System;,Enhancement,MR,3GL,Java,79.0,S,,398,,5.0,131.7,0.6,Missing,,Missing,Missing,8,Client server,Yes,Yes,
31585,B,1999,Banking,Banking;,Missing,Missing,New Development,PC,4GL,Visual C++,316.0,M2,1520.0,1520,4.8,4.8,39.5,8.0,Missing,,Missing,Missing,3,Missing,Missing,Missing,
31593,B,2005,Communication,"Communications;Financial (Banking, Insurance, Stock);Government;Public Administration (Revenue);Manufacturing;Medical and Health Care;Post;Traffic (Aerospace/railway/Automotive);Transport;Logistic (Wholesale & Retail/Storage);Research & Development;Energy",Business Application,Online analysis and reporting;,New Development,PC,3GL,Java,,Missing,3184.0,3184,,,,5.7,5-8,5.0,Yes,Missing,1,Client server,Yes,Yes,
31595,B,2003,Communication,Communications;,Business Application,Business;Customer billing/relationship management;,New Development,PC,4GL,Visual Basic,251.0,M1,2032.0,3175,8.1,12.6,62.8,4.0,Missing,,Missing,Missing,9,Client server,Yes,Yes,
31599,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,5.0,XXS,4613.0,4613,922.6,922.6,0.3,20.0,51-60,60.0,Missing,Missing,2,Missing,Missing,Missing,
31600,B,2010,Manufacturing,Manufacturing;,Business Application,After sales Parts documentation;,New Development,PC,3GL,Java,205.0,M1,,3557,,17.4,6.8,30.2,Missing,,Yes,Missing,8,Client server,Yes,Yes,
31603,B,1999,Missing,Missing,Business Application,Management Information System;,Enhancement,MF,3GL,C,225.0,M1,,6639,,29.5,,,2,2.0,Missing,Missing,3,Stand alone,No,Yes,
31604,B,2013,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,Missing,Missing,50.0,S,173.0,173,3.5,3.5,19.2,2.6,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,
31605,B,2015,Communication,Telecommunications;,Business Application,Customer relationship management;,Enhancement,Multi,4GL,Siebel,61.0,S,585.0,585,9.6,9.6,17.9,3.4,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,
31606,B,2010,Manufacturing,Manufacturing;,Business Application,Human Resources;,Enhancement,MR,4GL,ABAP,138.0,M1,,2087,,15.1,5.5,25.0,Missing,,Missing,Missing,8,Client server,Yes,Yes,
31607,B,2009,Manufacturing,Manufacturing;,Business Application,Capacity management;,Enhancement,MF,4GL,SQL,106.0,M1,,948,,8.9,5.0,21.0,Missing,,Yes,Missing,8,Stand alone,No,Yes,
31608,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Java,,S,112.0,112,,,,1.0,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31611,B,2004,Missing,Missing,Business Application,Financial application area;,Enhancement,Multi,3GL,Java,63.0,S,384.0,384,6.1,6.1,27.4,2.3,Missing,,Missing,Missing,2,Multi-tier with web public interface,Missing,Yes,
31615,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Java,,XXS,42.0,42,,,,1.0,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31617,B,2002,Wholesale & Retail,Billing;,Business Application,Billing;,Enhancement,Missing,3GL,COBOL,51.0,S,1408.0,1408,27.6,27.6,,,Missing,,Missing,Missing,2,Missing,Missing,Missing,
31622,B,1999,Construction,Construction;,Business Application,Workflow support & management;,New Development,PC,3GL,C,191.0,M1,621.0,621,3.3,3.3,54.6,3.5,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31627,B,1994,Banking,Banking;,Business Application,Transaction/Production System;,New Development,MF,3GL,COBOL,53.0,S,849.0,849,16.0,16.0,17.7,3.0,3-4,3.0,Yes,Missing,5,Missing,Don't Know,Yes,
31628,A,2009,Government,Government;,Business Application,Workflow support & management;,Enhancement,Multi,3GL,C#,75.0,S,976.0,976,13.0,13.0,8.3,9.0,5-8,6.0,No,Missing,13,Multi-tier with web public interface,Yes,Yes,
31635,B,1999,Missing,Missing,Business Application,Management Information System;,Enhancement,PC,3GL,C,3615.0,XL,,48216,,13.3,,,21-30,21.0,Missing,Missing,3,Client server,Yes,Yes,
31636,A,1992,Financial,"Financial, Property & Business Services;",Missing,Missing,New Development,MF,3GL,COBOL,194.0,M1,2853.0,2853,14.7,14.7,,,Missing,,Missing,Missing,2,Stand alone,Missing,Yes,
31637,B,2004,Missing,Missing,Business Application,Financial application area;,Enhancement,Multi,3GL,Java,66.0,S,541.0,541,8.2,8.2,16.5,4.0,Missing,,Missing,Missing,2,Multi-tier with web public interface,Missing,Yes,
31640,B,2000,Service Industry,Services;,Missing,Missing,New Development,PC,3GL,Java,650.0,M2,3709.0,3709,5.7,5.7,32.5,20.0,Missing,,Missing,Missing,8,Missing,Missing,Missing,
31650,B,2013,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,3GL,COBOL,63.0,S,283.0,283,4.5,4.5,21.7,2.9,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,
31653,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,New Development,Multi,3GL,Java,,M2,3274.0,3274,,,,8.2,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31654,A,2000,Communication,Communications;,Real-Time Application,Telecom & network management;,Enhancement,Missing,4GL,NATURAL,226.0,M1,2031.0,2031,9.0,9.0,45.2,5.0,3-4,4.0,Missing,Missing,5,Missing,Missing,Yes,
31656,B,2013,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,Missing,Missing,63.0,S,154.0,154,2.4,2.4,17.0,3.7,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,
31661,B,2004,Missing,Missing,Missing,Missing,Enhancement,Missing,Missing,Missing,36.0,S,297.0,297,8.3,8.3,12.4,2.9,Missing,,Missing,Missing,2,Missing,Missing,Missing,
31662,B,2001,Electronics & Computers,Recreation & Personnel Services;Professional Services;Computers & Software;,Business Application,e-commerce;,New Development,Missing,Missing,PHP,238.0,M1,1184.0,1184,5.0,5.0,79.3,3.0,3-4,3.0,No,Missing,11,Client server,Yes,Yes,
31664,A,2004,Service Industry,Transport & Storage;,Business Application,Customer Data repository with applicatin interface;,New Development,MF,3GL,Java,916.0,M2,26940.0,26940,29.4,29.4,152.7,6.0,Missing,,Yes,Missing,15,Client server,Yes,Yes,
31668,B,2002,Insurance,Insurance;,Business Application,Financial transaction process/accounting;,New Development,Multi,3GL,Visual Basic,97.0,S,1093.0,1093,11.3,11.3,33.4,2.9,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier / Client server,Yes,Yes,
31669,A,1999,Communication,Communications;,Business Application,Office Information System;,Enhancement,Missing,4GL,Visual Basic,352.0,M2,117.0,141,0.3,0.4,35.2,10.0,1,1.0,Missing,Missing,4,Missing,Missing,Missing,
31673,B,2000,Government,Public Administration;Community Services;Insurance;,Business Application,Electronic Data Interchange;,New Development,MF,3GL,Java,218.0,M1,2390.0,2656,11.0,12.2,36.3,6.0,9-14,10.0,Yes,Missing,5,Client server,Yes,Yes,
31674,B,2013,Communication,Telecommunications;,Business Application,Online. eSales;,Enhancement,Multi,Missing,Missing,50.0,S,1873.0,1873,37.5,37.5,9.3,5.4,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier with web public interface,Missing,Missing,
31675,A,2000,Communication,Missing,Real-Time Application,Telecom & network management;,New Development,PC,3GL,C++,76.0,S,2644.0,2644,34.8,34.8,5.1,15.0,Missing,,Missing,Missing,3,Stand alone,Missing,Missing,
31678,B,1997,Missing,Missing,Missing,Missing,Enhancement,Missing,Missing,Missing,118.0,M1,716.0,716,6.1,6.1,29.5,4.0,3-4,4.0,Don't Know,Missing,4,Missing,Missing,Missing,
31680,B,2009,Financial,"Financial, Property & Business Services;",Business Application,Financial transaction process/accounting;,Enhancement,MF,3GL,PL/I,291.0,M1,8048.0,8048,27.7,27.7,32.3,9.0,5-8,8.0,Missing,Waterfall (incl Linear Processing & SSADM);,13,Stand alone,No,Yes,
31683,A,2008,Communication,Communications;,Business Application,Workflow support & management;,Enhancement,Multi,3GL,Java,583.0,M2,1760.0,1760,3.0,3.0,58.3,10.0,9-14,11.0,No,Missing,13,Stand alone,No,Yes,
31684,B,2004,Missing,Missing,Missing,Embedded Systems;,New Development,PC,3GL,C,,Missing,5178.0,5435,,,,7.1,5-8,7.0,Missing,Missing,0,Missing,Missing,Missing,
31685,B,2009,Manufacturing,Manufacturing;,Business Application,Quality of purchasing;,Enhancement,Multi,3GL,Java,247.0,M1,,2535,,10.3,22.5,11.0,Missing,,Yes,Missing,8,Client server,Yes,Yes,
31687,B,2011,Government,Government;,Business Application,Business Application;,New Development,Missing,4GL,Missing,80.0,S,3070.0,3070,38.4,38.4,12.3,6.5,Missing,,Missing,Missing,2,Missing,Missing,Missing,
31691,B,2003,Government,Public Administration;,Missing,Missing,New Development,Multi,3GL,Visual Basic,2436.0,L,25417.0,25417,10.4,10.4,406.0,6.0,Missing,,Missing,Missing,3,Missing,Missing,Missing,
31696,B,2002,Service Industry,Transport & Storage;,Business Application,Financial transaction process/accounting;,New Development,Multi,3GL,PL/SQL,1398.0,L,1948.0,1948,1.4,1.4,202.6,6.9,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier / Client server,Yes,Yes,
31697,A,1994,Wholesale & Retail,Wholesale & Retail Trade;,Business Application,Management Information System;,Enhancement,MR,4GL,Oracle,268.0,M1,500.0,500,1.9,1.9,89.3,3.0,1,1.0,Yes,Rapid Application Development (RAD);,5,Stand alone,No,Yes,
31698,B,2006,Communication,Communications;,Real-Time Application,Embedded system/real-time application;,Enhancement,Multi,4GL,Missing,,XS,250.0,250,,,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Client server,Yes,Yes,
31699,A,1992,Government,Public Administration;,Missing,Missing,Enhancement,MF,4GL,NATURAL,747.0,M2,12551.0,12551,16.8,16.8,93.4,8.0,9-14,12.0,Missing,Missing,2,Stand alone,Missing,Yes,
31703,B,1997,Missing,Missing,Missing,Missing,New Development,Missing,Missing,Missing,1169.0,L,4256.0,4256,3.6,3.6,233.8,5.0,15-20,17.0,Don't Know,Missing,4,Missing,Missing,Missing,
31711,B,1999,Wholesale & Retail,Wholesale & Retail Trade;,Missing,Missing,New Development,MR,4GL,Oracle,1840.0,L,15324.0,15324,8.3,8.3,115.0,16.0,Missing,,Yes,Missing,6,Missing,Missing,Missing,
31713,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,86.0,S,32528.0,32528,378.2,378.2,3.1,28.0,101+,150.0,Missing,Missing,2,Missing,Missing,Missing,
31717,B,1998,Insurance,Insurance;,Business Application,Financial transaction process/accounting;,New Development,MF,3GL,COBOL,869.0,M2,16210.0,16210,18.7,18.7,144.8,6.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,
31721,B,1998,Communication,Telecommunication;,Business Application,Transaction/Production System;,Enhancement,Missing,4GL,ABAP,,M1,3056.0,3682,,,,3.0,Missing,,No,Missing,2,Stand alone,No,Missing,
31722,B,2015,Communication,Telecommunications;,Business Application,Management or performance reporting;,Enhancement,Multi,Missing,Missing,117.0,M1,1465.0,1465,12.5,12.5,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,
31724,B,2005,Communication,Communications;,Mathematically-Intensive Application,relatively complex application;,Enhancement,MF,3GL,Missing,93.0,S,2382.0,2382,25.6,25.6,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31725,B,2012,Communication,Telecommunications;,Business Application,Integration;,Enhancement,Missing,3GL,TIBCO,82.0,S,2787.0,2787,34.0,34.0,11.2,7.3,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,
31727,B,2010,Manufacturing,Manufacturing;,Business Application,Factory's process management;,Enhancement,MR,3GL,Java,103.0,M1,,992,,9.6,10.8,9.5,Missing,,Missing,Missing,8,Client server,Yes,Yes,
31729,A,1994,Government,Public Administration;,Real-Time Application,Complex process control;,Enhancement,MF,4GL,NATURAL,133.0,M1,399.0,399,3.0,3.0,44.3,3.0,2,2.0,No,Missing,5,Stand alone,Missing,Yes,
31734,B,2006,Communication,Communications;,Real-Time Application,Embedded system/real-time application;,Enhancement,Multi,4GL,Missing,,S,995.0,995,,,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Client server,Yes,Yes,
31735,A,1994,Manufacturing,Aerospace / Automotive;,Business Application,Transaction/Production System;,New Development,MF,3GL,PL/I,98.0,S,1106.0,1106,11.3,11.3,8.9,11.0,3-4,3.0,Missing,Missing,5,Stand alone,Missing,Yes,
31736,B,1999,Insurance,Insurance;,Business Application,Financial transaction process/accounting;,New Development,MF,3GL,COBOL,954.0,M2,2976.0,2976,3.1,3.1,280.6,3.4,Missing,,Yes,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,
31737,B,2001,Banking,Banking;,Business Application,Financial transaction process/accounting;,Enhancement,MF,3GL,PL/I,10.0,XS,51.0,51,5.1,5.1,16.7,0.6,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,
31742,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Java,,S,102.0,102,,,,1.2,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31743,B,2001,Manufacturing,Aerospace / Automotive;,Missing,Missing,Enhancement,MR,4GL,ABAP,154.0,M1,1056.0,1056,6.9,6.9,53.1,2.9,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,
31750,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Java,,S,557.0,557,,,,3.4,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31752,B,2003,Missing,Missing,Missing,Missing,Enhancement,Missing,3GL,Java,325.0,M2,4219.0,4219,13.0,13.0,,,Missing,,Missing,Missing,2,Client server,Yes,Yes,
31757,B,2004,Missing,Missing,Business Application,Financial application area;,Enhancement,MF,3GL,Missing,37.0,S,414.0,414,11.2,11.2,11.6,3.2,Missing,,Missing,Missing,2,Stand alone,Missing,Yes,
31764,B,2014,Communication,Telecommunications;,Business Application,Customer relationship management;,Enhancement,Multi,4GL,Siebel,66.0,S,2937.0,2937,44.5,44.5,14.7,4.5,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,
31771,B,2000,Communication,Communications;,Business Application,Transaction/Production System;,Enhancement,MF,4GL,Oracle,87.0,S,619.0,967,7.1,11.1,43.5,2.0,Missing,,Missing,Missing,4,Stand alone,No,Missing,
31772,B,1997,Missing,Missing,Missing,Missing,Enhancement,Missing,3GL,C,101.0,M1,889.0,889,8.8,8.8,101.0,1.0,5-8,5.0,Don't Know,Missing,4,Missing,Missing,Missing,
31775,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,251.0,M1,38346.0,38346,152.8,152.8,17.9,14.0,101+,188.0,Missing,Missing,2,Missing,Missing,Missing,
31776,B,1998,Missing,Missing,Missing,Missing,Enhancement,Missing,Missing,Missing,403.0,M2,901.0,901,2.2,2.2,67.2,6.0,5-8,7.0,Don't Know,Missing,4,Missing,Missing,Missing,
31784,A,1996,Professional Services,Professional Services;Computers & Software;,Business Application,Management Information System;,New Development,PC,4GL,Access,517.0,M2,784.0,784,1.5,1.5,73.9,7.0,3-4,4.0,Yes,Joint Application Development (JAD);Rapid Application Development (RAD);,6,Missing,No,Yes,
31787,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,4GL,.Net,,M1,1631.0,1631,,,,3.6,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31796,B,1991,Mining,Oil;,Missing,Missing,New Development,MF,4GL,Missing,5732.0,XL,55960.0,55960,9.8,9.8,212.3,27.0,9-14,10.0,Missing,Missing,2,Missing,Missing,Missing,
31800,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Java,,S,144.0,144,,,,1.7,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
31801,A,2008,Government,Government;Public administration;,Business Application,Logistic or supply planning & control;Stock control & order processing;,Enhancement,Multi,4GL,ABAP,332.0,M2,6698.0,6698,20.2,20.2,27.7,12.0,15-20,19.0,Missing,Missing,13,Client server,Yes,Yes,
