isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_b,external_eef_data_quality_rating_c,external_eef_data_quality_rating_d,project_prf_development_type_new_development,project_prf_development_type_not_defined,project_prf_development_type_other,project_prf_development_type_poc,project_prf_development_type_porting,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_missing,tech_tf_development_platform_mr,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_relative_size_xxxl,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_interface,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_standalone,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_not_applicable,tech_tf_client_server_yes,tech_tf_dbms_used_no,tech_tf_dbms_used_yes
26466,2008,government,defence; government,financial transaction process/accounting,cobol,19.0,368.0,368.0,19.4,19.4,1.2,15.4,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26469,2013,insurance,insurance,unknown,java,527.0,4151.0,4151.0,7.9,7.9,99.4,5.3,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26470,2000,manufacturing,manufacturing,workflow support & management,visual basic,236.0,1350.0,1350.0,5.7,5.7,47.2,5.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26471,2006,communication,communications,embedded system/real_time application,missing,139.0,1212.0,1212.0,11.2,11.6,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26472,2000,manufacturing,manufacturing,workflow support & management,outlookvba,164.0,597.0,597.0,3.6,3.6,48.2,3.4,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26473,2011,medical & health care,medical and health care,not recorded,missing,30.0,4895.0,4895.0,163.2,163.2,2.3,13.0,51_60,59.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26474,1997,government,public administration,transaction/production system,access,699.0,246.0,273.0,0.4,0.4,87.4,8.0,missing,7.0,missing,5,2,1,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
26475,2006,missing,missing,financial transaction process/accounting,java,139.0,178.0,178.0,11.2,11.6,26.8,1.8,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26478,2002,government,public administration,missing,natural,260.0,1020.0,1020.0,3.9,3.9,21.7,12.0,missing,7.0,missing,3,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26482,1999,communication,communications,transaction/production system,ads/online,255.0,1678.0,1678.0,6.6,6.6,63.8,4.0,9_14,9.0,missing,4,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
26484,2005,communication,communications,relatively complex application,missing,52.0,1486.0,1486.0,28.6,28.6,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26487,2001,communication,communications,transaction/production system,sql,161.0,3137.0,3137.0,19.5,19.5,23.0,7.0,9_14,10.0,missing,5,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
26489,2010,manufacturing,manufacturing,diagnostic distribution  management,java,127.0,1593.0,1791.0,11.2,14.1,27.0,4.7,missing,7.0,missing,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
26495,2004,missing,missing,financial application area,missing,229.0,1947.0,1947.0,8.5,8.5,29.4,7.8,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26500,1993,banking,banking,management information system,telon,169.0,3499.0,4088.0,20.7,24.2,16.9,10.0,5_8,7.0,joint application development (jad),6,9,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
26504,2001,missing,missing,transaction/production system,cobol,170.0,2289.0,2289.0,13.5,13.5,14.7,11.6,3_4,2.5,missing,2,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
26505,2004,missing,missing,financial application area,java,234.0,2153.0,2153.0,9.2,9.2,32.5,7.2,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
26508,1993,manufacturing,manufacturing; transport & storage,management information system,ideal,830.0,2632.0,2878.0,3.2,3.5,46.1,18.0,3_4,3.0,joint application development (jad),6,7,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
26513,2013,communication,telecommunications,customer relationship management,visual basic,89.0,2159.0,2159.0,24.3,24.3,29.7,3.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26514,2012,medical & health care,medical and health care,not recorded,missing,39.0,2469.0,2469.0,63.3,63.3,4.9,8.0,21_30,23.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26518,1997,missing,missing,missing,missing,139.0,1593.0,444465.0,11.2,11.6,26.8,25.0,missing,7.0,missing,1,1,0,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
26526,2005,manufacturing,manufacturing,missing,cpp,403.0,874.0,874.0,2.2,2.2,57.6,7.0,missing,7.0,missing,4,2,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26528,2015,communication,telecommunications,data warehouse system,shell,176.0,2306.0,2306.0,13.1,13.1,48.9,3.6,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26531,1999,banking,banking,sales contact management,pl/i,29.0,1125.0,1125.0,38.8,38.8,17.1,1.7,missing,7.0,waterfall (incl linear processing & ssadm),3,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
26532,2000,communication,communications,transaction/production system,uniface,183.0,3537.0,5527.0,19.3,30.2,61.0,3.0,missing,7.0,missing,4,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26535,1998,missing,missing,missing,missing,180.0,463.0,463.0,2.6,2.6,180.0,1.0,3_4,3.0,missing,4,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26536,2003,missing,missing,missing,cpp,34.0,1701.0,1701.0,50.0,50.0,13.6,2.5,missing,7.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26537,2001,insurance,insurance,financial transaction process/accounting,cobol,374.0,5072.0,5072.0,13.6,13.6,129.0,2.9,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
26538,1991,communication,communications,missing,natural,265.0,3234.0,3234.0,12.2,12.2,66.3,4.0,missing,7.0,missing,2,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
26540,2005,insurance,insurance,missing,missing,290.0,2126.0,2126.0,7.3,7.3,29.0,10.0,missing,7.0,missing,4,2,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26542,2005,service industry,human resource (hr) domain; information technology,web_based application,asp,139.0,1080.0,2340.0,11.2,11.6,26.8,5.2,5_8,6.0,extreme programming (xp),0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26543,2000,communication,communications,transaction/production system,sql,60.0,304.0,304.0,5.1,5.1,20.0,3.0,missing,7.0,missing,5,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
26548,1998,government,community services; insurance; public administration,electronic data interchange,delphi,98.0,438.0,487.0,4.5,5.0,98.0,1.0,3_4,3.0,missing,5,7,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
26552,2010,manufacturing,manufacturing,cars documentation,java,72.0,1593.0,1043.0,11.2,14.5,9.4,7.7,missing,7.0,missing,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
