Unnamed_0,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Tools_Used,External_EEF_Data_Quality_Rating_B,Project_PRF_Application_Group_Business Application; Infrastructure Software;,Project_PRF_Application_Group_Infrastructure Software,Project_PRF_Application_Group_Mathematically intensive application,Project_PRF_Application_Group_Mathematically-Intensive Application,Project_PRF_Application_Group_Missing,Project_PRF_Application_Group_Real-Time Application,Project_PRF_Development_Type_New Development,Project_PRF_Development_Type_Re-development,Tech_TF_Development_Platform_MF,Tech_TF_Development_Platform_MR,Tech_TF_Development_Platform_Missing,Tech_TF_Development_Platform_Multi,Tech_TF_Development_Platform_PC,Tech_TF_Development_Platform_Proprietary,Tech_TF_Language_Type_3GL,Tech_TF_Language_Type_4GL,Tech_TF_Language_Type_5GL,Tech_TF_Language_Type_APG,Tech_TF_Language_Type_ApG,Tech_TF_Language_Type_Missing,Project_PRF_CASE_Tool_Used_Missing,Project_PRF_CASE_Tool_Used_No,Project_PRF_CASE_Tool_Used_Yes,Tech_TF_Architecture_Missing,Tech_TF_Architecture_Multi-tier,Tech_TF_Architecture_Multi-tier / Client server,Tech_TF_Architecture_Multi-tier with web interface,Tech_TF_Architecture_Multi-tier with web public interface,Tech_TF_Architecture_Stand alone,Tech_TF_Architecture_Stand-alone,Tech_TF_Client_Server_Missing,Tech_TF_Client_Server_No,Tech_TF_Client_Server_Not Applicable,Tech_TF_Client_Server_Yes,Tech_TF_DBMS_Used_No,Tech_TF_DBMS_Used_Yes
26382,2003,Communication,Communications;,Geographic or spatial information system;,C++,106.0,M1,7111.0,67.1,67.1,7.8,13.6,5-8,8.0,Missing,14,,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
12270,1997,Government,Public Administration;,Decision Support System;,Missing,106.0,M1,2889.0,27.3,44.7,17.7,6.0,Missing,,Joint Application Development (JAD);,6,3.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
14387,2007,Banking,Banking;,Financial transaction process/accounting;,COBOL,731.0,M2,3702.0,5.1,5.1,66.5,11.0,Missing,,Missing,3,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24151,2004,Missing,Missing,Financial application area;,Missing,89.0,S,1032.0,11.6,11.6,23.4,3.8,Missing,,Missing,2,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
16869,2004,Missing,Missing,Financial application area;,Missing,211.0,M1,1815.0,8.6,8.6,36.4,5.8,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
16833,1995,Government,Public Administration;,Management Information System;,NATURAL,72.0,S,486.0,6.8,6.8,10.3,7.0,Missing,,Multifunctional Teams;,4,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
22354,2013,Insurance,Insurance;,Unknown;,NATURAL,115.0,M1,987.0,8.6,8.6,57.5,2.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21913,1993,Government,Public Administration;,Transaction/Production System;,COBOL,,L,39035.0,,,,11.0,Missing,,Multifunctional Teams;,5,7.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
26487,2001,Communication,Communications;,Transaction/Production System;,SQL,161.0,M1,3137.0,19.5,19.5,23.0,7.0,9-14,10.0,Missing,5,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
15862,2012,Government,Government;,Website;,PHP,173.0,M1,327.0,1.9,1.9,29.3,5.9,2,2.0,Missing,3,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
30621,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,C#,13.0,XS,47.0,3.6,3.6,1.1,12.0,1,1.0,Agile Development;,6,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
25408,2006,Missing,Missing,Financial transaction process/accounting;,Java,,XXS,9.0,,,,0.15,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10712,2013,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,9.0,XXS,1871.0,207.9,207.9,1.0,9.0,21-30,30.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
18343,2015,Communication,Telecommunications;,Online. eSales;,Missing,101.0,M1,1083.0,10.7,10.7,,,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
10760,1999,Insurance,Insurance;,Missing,PL/I,140.0,M1,983.0,7.0,7.0,70.0,2.0,Missing,,Missing,3,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14784,2004,Financial,"Financial, Property & Business Services;",Financial transaction process/accounting;Client Server;,Missing,,S,162.0,,,,3.5,Missing,,Missing,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16190,2005,Government,Government;,Management of Licences and Permits;,COOL:Gen,53.0,S,927.0,17.5,17.5,17.7,3.0,Missing,,Missing,9,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
31057,2005,Communication,Telecommunication;,Embedded Systems;,Java,,Missing,2048.0,,,,3.9,5-8,5.0,Missing,0,,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
13439,2002,Professional Services,Marketing;,Trading;,COBOL,91.0,S,104.0,1.1,1.1,,,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
16928,1992,Communication,Communications;,Missing,NATURAL,421.0,M2,6138.0,14.6,14.6,60.1,7.0,Missing,,Missing,2,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
14560,2004,Missing,Missing,Financial application area;,Java,22.0,XS,128.0,5.8,5.8,14.7,1.5,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
16068,2005,Communication,Communications;,relatively complex application;,Missing,83.0,S,1151.0,13.9,13.9,,,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
19018,2007,Manufacturing,Defence;Aerospace / Automotive;,Financial transaction process/accounting;,Java,128.0,M1,1400.0,10.9,10.9,25.6,5.0,5-8,8.0,Missing,2,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
21153,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,25.0,XS,729.0,29.2,29.2,2.5,10.0,21-30,21.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30754,2006,Missing,Missing,Financial transaction process/accounting;,.Net,,M1,901.0,,,,5.8,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
17356,1998,Professional Services,Publishing;,Missing,Oracle,482.0,M2,1911.0,4.0,4.0,80.3,6.0,Missing,,Missing,4,4.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
31653,2006,Missing,Missing,Financial transaction process/accounting;,Java,,M2,3274.0,,,,8.2,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
15686,2000,Insurance,Insurance;,Missing,PL/I,110.0,M1,2085.0,19.0,19.0,27.5,4.0,Missing,,Missing,4,3.0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
16134,2008,Manufacturing,Aerospace / Automotive;,Management or performance reporting;,Datastage,498.0,M2,9283.0,18.6,18.6,99.6,5.0,5-8,7.0,Missing,14,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
18674,2004,Missing,Missing,Missing,Missing,3.0,XXS,45.0,15.0,15.0,4.3,0.69,Missing,,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20296,2004,Financial,"Financial, Property & Business Services;",Financial transaction process/accounting;Data Warehouse;,Missing,,S,767.0,,,,2.0,Missing,,Missing,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28698,1999,Missing,Missing,Management Information System;,COBOL,273.0,M1,,,14.4,,,3-4,3.0,Missing,3,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
20538,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,4.0,XXS,624.0,156.0,156.0,0.4,9.0,15-20,15.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
31691,2003,Government,Public Administration;,Missing,Visual Basic,2436.0,L,25417.0,10.4,10.4,406.0,6.0,Missing,,Missing,3,,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
18888,2002,Missing,Missing,Transaction/Production System;,Assembler,282.0,M1,9946.0,35.3,35.3,15.1,18.7,21-30,30.0,Missing,2,1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18803,2013,Insurance,Insurance;,Unknown;,Missing,139.0,M1,593.0,4.3,4.3,66.2,2.1,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22244,2005,Manufacturing,Manufacturing;,Missing,C++,391.0,M2,4049.0,10.4,10.4,33.7,11.6,Missing,,Missing,4,2.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
32227,1991,Financial,"Financial, Property & Business Services;",Missing,COBOL,729.0,M2,16179.0,22.2,22.2,56.1,13.0,5-8,7.0,Missing,2,0.0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
12504,2005,Missing,Missing,Missing,Java,277.0,M1,4034.0,14.6,14.6,40.1,6.9,Missing,,Missing,2,0.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29595,2002,Construction,Construction;,Personnel system;,PL/I,1136.0,L,4997.0,4.4,4.4,199.3,5.7,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12513,2015,Communication,Telecommunications;,Customer billing;,C,288.0,M1,4459.0,15.5,15.5,61.3,4.7,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
31711,1999,Wholesale & Retail,Wholesale & Retail Trade;,Missing,Oracle,1840.0,L,15324.0,8.3,8.3,115.0,16.0,Missing,,Missing,6,,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
27220,2015,Communication,Telecommunications;,Customer relationship management;,Siebel,161.0,M1,2560.0,15.9,15.9,39.3,4.1,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
