isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,people_prf_personnel_changes,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
22864,1998,Missing,missing,missing,PowerBuilder,260.0,1604.0,1604.0,6.2,6.2,2.9,54.2,4.8,4.8,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
29491,1995,Financial,"financial, property & business services",transaction/production system,PowerBuilder,262.0,2260.0,1417.0,9.9,5.4,38.2,37.4,7.5,7.0,5-8,5.0,missing,5,5,0.0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
22713,1995,Government,public administration,office information system,PowerBuilder,231.0,2260.0,1010.0,9.9,4.4,2.9,28.9,9.6,8.0,3-4,3.0,missing,3,4,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
16182,1994,Government,public administration,office information system,INGRES,3962.0,106480.0,150040.0,26.9,37.9,0.0,50.8,2.1,78.0,21-30,24.0,missing,5,4,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
17085,1995,Government,missing,management information system,INGRES,1956.0,13083.0,13083.0,6.7,6.7,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,1,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
29806,1998,Communication,telecommunication,management information system,INGRES,193.0,581.0,700.0,9.9,10.8,2.9,30.25,4.8,5.0,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19599,2013,Insurance,insurance,unknown,VisualFoxPro,184.0,926.0,926.0,5.0,5.0,2.9,36.8,4.8,5.0,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21042,2013,Insurance,insurance,unknown,VisualFoxPro,89.0,184.0,184.0,2.1,2.1,2.9,20.2,4.8,4.4,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30933,2014,Insurance,insurance,unknown,VisualFoxPro,50.0,268.0,268.0,5.4,5.4,2.9,8.8,4.8,5.7,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
26753,1999,Missing,missing,management information system,NATURAL,184.0,2260.0,2560.0,9.9,13.9,2.9,30.25,4.8,7.0,Missing,7.0,missing,3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
25407,1995,Government,insurance; public administration,management information system,NATURAL,1049.0,2260.0,4768.0,9.9,4.5,2.9,174.8,4.8,6.0,Missing,7.0,joint application development (jad),6,8,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
11232,2003,Communication,media,stock control & order processing,Centura,593.0,1376.0,1376.0,2.3,2.3,2.9,121.0,4.8,4.9,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
23553,2000,Professional Services,professional services,financial transaction process/accounting,Centura,128.0,104.0,104.0,0.8,0.8,2.9,98.5,4.8,1.3,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
28069,1998,Professional Services,professional services,financial transaction process/accounting,Centura,174.0,1461.0,1461.0,8.4,8.4,2.9,29.5,4.8,5.9,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15614,1999,Service Industry,transport & storage,information systems,BASIC,1012.0,2384.0,2384.0,2.4,2.4,2.9,168.7,4.8,6.0,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
26410,1999,Manufacturing,manufacturing,stock control & order processing,BASIC,919.0,1746.0,1746.0,1.9,1.9,2.9,437.6,4.8,2.1,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
13517,2001,Service Industry,transport & storage,trading,BASIC,286.0,1952.0,1952.0,6.8,6.8,2.9,44.7,4.8,6.4,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
23696,1998,Missing,missing,missing,Data base language,71.0,8286.0,8286.0,116.7,116.7,2.9,5.9,0.7,12.0,9-14,9.0,missing,4,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
16791,1999,Missing,missing,missing,Data base language,16148.0,59262.0,59262.0,3.7,3.7,1.4,949.9,18.6,17.0,51-60,51.0,missing,4,1,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
10614,2006,Government,public administration,missing,HTML,203.0,498.0,498.0,2.5,2.5,2.9,20.3,4.8,10.0,Missing,7.0,missing,3,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20297,2002,Wholesale & Retail,e-business,e-business,HTML,244.0,1080.0,1080.0,4.4,4.4,2.9,30.25,4.8,7.0,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
21503,1992,Service Industry,community services,management information system,CLIPPER,633.0,4782.0,5896.0,7.6,9.3,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,0,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
12750,1994,Government,public administration,management information system,CLIPPER,484.0,4476.0,5404.0,9.2,11.2,2.9,10.1,4.8,48.0,Missing,7.0,missing,5,2,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
17847,1991,Government,public administration,missing,CLIPPER,318.0,2260.0,528.0,9.9,1.7,2.9,63.6,31.8,5.0,2,2.0,missing,2,0,0.0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
15016,2002,Financial,"financial, property & business services",financial transaction process/accounting,"Shell, C",90.0,2061.0,2061.0,22.9,22.9,2.9,30.25,4.8,7.0,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
27084,2002,Financial,"financial, property & business services",financial transaction process/accounting,"Shell, C",274.0,3627.0,3627.0,13.2,13.2,2.9,30.25,4.8,7.0,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
15561,2002,Financial,"financial, property & business services",financial transaction process/accounting,"Shell, C",112.0,1597.0,1597.0,14.3,14.3,2.9,30.25,4.8,7.0,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
27234,2010,Insurance,insurance,"calculation, quotation, insurance policy issue",Adobe Flex,98.0,1012.0,1012.0,10.3,10.3,10.2,12.3,0.8,8.0,15-20,15.0,waterfall (incl linear processing & ssadm),15,3,1.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
18609,2011,Banking,banking,online analysis and reporting,Script Language,118.0,918.0,918.0,7.8,7.8,2.9,19.7,4.9,6.0,3-4,4.0,missing,12,0,0.0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
24929,2002,Construction,construction,personnel system,Script Language,376.0,1323.0,1323.0,3.5,3.5,2.9,125.3,4.8,3.0,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
25617,1999,Insurance,insurance,missing,COOL:Gen,2667.0,21800.0,21800.0,8.2,8.2,2.9,106.7,4.8,25.0,Missing,7.0,missing,9,4,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
12121,2006,Government,government,management of licences and permits,COOL:Gen,87.0,858.0,858.0,9.9,9.9,11.5,16.4,4.8,5.3,Missing,7.0,missing,8,0,0.0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
10422,2005,Insurance,insurance,missing,COOL:Gen,41.0,875.0,875.0,21.3,21.3,2.9,7.9,4.8,5.2,Missing,7.0,waterfall (incl linear processing & ssadm),7,4,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
20288,2013,Communication,telecommunications,customer billing,PYTHON,60.0,790.0,790.0,13.2,13.2,2.9,7.7,4.8,7.8,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
27658,1999,Communication,communications,management information system,UNIFACE,72.0,1504.0,1504.0,20.9,20.9,2.9,4.8,1.6,15.0,3-4,3.0,missing,4,0,0.0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
13697,2001,Government,public administration,missing,UNIFACE,101.0,623.0,623.0,6.2,6.2,2.9,16.8,4.8,6.0,Missing,7.0,missing,3,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20523,2014,Insurance,insurance,unknown,PL/SQL,233.0,971.0,971.0,4.2,4.2,2.9,32.4,4.8,7.2,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
