isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_relative_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,external_eef_data_quality_rating_b,project_prf_application_group_business_application,project_prf_application_group_business_application__infrastructure_software,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_real_time_application,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_hand_held,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_Missing,_case_tool_used_don_t_know,_case_tool_used_no,_case_tool_used_yes,tech_tf_architecture_don_t_know,tech_tf_architecture_no,tech_tf_architecture_not_applicable,tech_tf_architecture_yes,tech_tf_dbms_used_no,tech_tf_dbms_used_yes
30147,2015,communication,telecommunications,customer relationship management,Missing,98.0,s,1551.0,1551,15.8,15.8,22.3,4.4,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30169,2011,manufacturing,manufacturing,car design,visual basic,411.0,m2,,1992,,4.8,42.8,9.6,Missing,,Missing,8,,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
30184,2015,communication,telecommunications,stock control & order processing,Missing,202.0,m1,2689.0,2689,13.3,13.3,23.5,8.6,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30188,2015,communication,telecommunications,customer relationship management,Missing,140.0,m1,1249.0,1249,8.9,8.9,,,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30192,2012,medical & health care,medical and health care,not recorded,Missing,44.0,s,300.0,300,6.8,6.8,4.9,9.0,3-4,4.0,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30194,2012,medical & health care,medical and health care,not recorded,Missing,142.0,m1,54087.0,54087,380.9,380.9,6.8,21.0,101+,172.0,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30195,2008,communication,communications,telecom & network management,c,181.0,m1,2321.0,2321,12.8,12.8,20.1,9.0,3-4,4.0,Missing,17,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
30197,2010,manufacturing,manufacturing,car documentation management,visual basic,237.0,m1,,1974,,8.3,13.5,17.5,Missing,,Missing,8,,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
30205,2015,communication,telecommunications,data or database management,Missing,56.0,s,605.0,605,10.8,10.8,12.7,4.4,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30214,2011,manufacturing,manufacturing,accounting,abap,62.0,s,,1162,,18.7,8.1,7.7,Missing,,Missing,8,,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
30215,2010,manufacturing,manufacturing,team management,abap,223.0,m1,,2233,,10.0,48.5,4.6,Missing,,Missing,8,,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
30225,2013,insurance,insurance,unknown,Missing,71.0,s,470.0,470,6.6,6.6,,,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30226,2012,logistics,logistics,business application,.net,5.0,xxs,11.0,11,2.2,2.2,7.1,0.7,Missing,,Missing,2,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30233,2014,communication,telecommunications,customer relationship management,siebel,167.0,m1,1361.0,1361,8.1,8.1,45.1,3.7,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30234,1998,Missing,Missing,Missing,Missing,744.0,m2,3439.0,3439,4.6,4.6,106.3,7.0,9-14,11.0,Missing,4,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
30241,2002,wholesale & retail,billing,billing,c++,106.0,m1,19888.0,19888,187.6,187.6,,,Missing,,Missing,2,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30243,2000,communication,communications,telecom & network management,java,48.0,s,1213.0,1213,25.3,25.3,16.0,3.0,3-4,4.0,Missing,5,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30244,2004,Missing,Missing,Missing,java,377.0,m2,8437.0,8437,22.4,22.4,,,Missing,,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30245,2015,communication,telecommunications,workflow support & management,Missing,192.0,m1,2594.0,2594,13.5,13.5,49.2,3.9,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30248,2015,insurance,insurance,electronic data interchange,java,237.0,m1,2741.0,2741,11.6,11.6,107.7,2.2,5-8,8.0,Missing,2,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30252,2000,communication,communications,transaction/production system,Missing,130.0,m1,3782.0,5909,29.1,45.5,32.5,4.0,Missing,,Missing,4,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
30259,2015,communication,telecommunications,customer relationship management,java,72.0,s,244.0,244,3.4,3.4,11.8,6.1,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30263,2014,insurance,insurance,unknown,pl/sql,60.0,s,193.0,193,3.2,3.2,85.7,0.7,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30265,1999,Missing,Missing,Missing,Missing,336.0,m2,,4648,,13.8,,,Missing,,Missing,3,,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
30267,1999,Missing,Missing,management information system,Missing,695.0,m2,,5429,,7.8,,,Missing,,Missing,3,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
30269,2010,manufacturing,manufacturing,selling organisation,pl/i,77.0,s,,1129,,14.7,32.1,2.4,Missing,,Missing,8,,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
30272,2005,communication,communications,relatively complex application,Missing,34.0,s,254.0,254,7.5,7.5,,,Missing,,waterfall incl linear processing & ssadm,3,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
30277,2013,medical & health care,medical and health care,not recorded,Missing,28.0,xs,476.0,476,17.0,17.0,2.5,11.0,15-20,17.0,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30278,2004,Missing,Missing,financial application area,java,52.0,s,317.0,317,6.1,6.1,26.0,2.0,Missing,,Missing,2,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30281,2008,communication,communications; telecom & networking,network management; telecom and networking,c++,455.0,m2,1904.0,1904,4.2,4.2,75.8,6.0,3-4,4.0,Missing,16,,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
30286,2002,communication,voice provisioning,voice provisioning,java,345.0,m2,20859.0,20859,60.5,60.5,,,Missing,,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30289,2014,communication,telecommunications,customer relationship management,Missing,206.0,m1,2917.0,2917,14.2,14.2,30.7,6.7,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30291,2002,government,public administration,Missing,java,699.0,m2,1838.0,1838,2.6,2.6,58.3,12.0,Missing,,Missing,5,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
30295,2014,insurance,insurance,unknown,Missing,91.0,s,466.0,466,5.1,5.1,22.8,4.0,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30299,2013,insurance,insurance,unknown,Missing,120.0,m1,1639.0,1639,13.7,13.7,24.0,5.0,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30305,2000,communication,communications,transaction/production system,natural,115.0,m1,1576.0,1576,13.7,13.7,23.0,5.0,9-14,9.0,Missing,4,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30308,1999,Missing,Missing,management information system,cobol,751.0,m2,,12513,,16.7,,,Missing,,Missing,3,,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
30313,2004,communication,telecommunication,Missing,java,,Missing,1812.0,2035,,,,3.6,5-8,7.0,Missing,0,,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30317,2003,financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,,m2,2569.0,2569,,,,7.3,Missing,,Missing,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
30319,2006,Missing,Missing,financial transaction process/accounting,java,,s,589.0,589,,,,2.9,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30323,2000,professional services,business services,management information system,visual basic,1750.0,l,16170.0,16170,9.2,9.2,67.3,26.0,9-14,12.0,Missing,4,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
30329,1999,insurance,insurance,financial transaction process/accounting,visual basic,2045.0,l,3613.0,3613,1.8,1.8,681.7,3.0,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
30333,2003,insurance,insurance,financial transaction process/accounting,visual basic,125.0,m1,183.0,183,1.5,1.5,41.7,3.0,3-4,4.0,Missing,13,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
30336,2009,manufacturing,manufacturing,commercial web site,sql,425.0,m2,,2793,,6.6,137.1,3.1,Missing,,Missing,8,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
